MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4.241733749055178,4.241733749055178,0.7493168934240361,0.7493168934240361,0.5629920144312213,20.733333333333334,204.35699999999997,180.16499999999996,204.187800768,84,0,-0.016808783738393323,-0.09955877418522865,0.09955877418522865,0.016808783738393323,1.5333333333333334,2.2666666666666666,2.8,14.195377321640114,9.835192776026311,2.1411971068922915,-2.219532539266668,2.2979211452871215,-2.0670074913268968,5.11952740722233,0.5235164417465714,2.1767441316410023,2.322222321380172,274.4134357365111,11.259148545064338,10.474691494688164,10.474691494688164,7.092224152875016,6.059678737419713,6.059678737419713,5.000175475181188,5.000175475181188,3.2333554435580174,3.2333554435580174,2.086412602995781,2.086412602995781,-0.78,2054.846460269106,12.290323488045008,5.946714952387036,4.5051618966975315,94.77380037930007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.450289487474066,58.793225759863304,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,52.87531971370191,0.0,35.450289487474066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,52.87531971370191,35.450289487474066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,43.25031717476858,5.573104530069267,0.0,39.502187496338124,0.0,0.0,0.0,0.0,0.0,4.4322063964474685,0.7493168934240361,0.0,10.847477639203829,10.804332404258,0.0,0.6,15,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,4.872470030402056,1,5.0354000000000045,68.90300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.432337962962963,2.432337962962963,0.8327546296296298,0.8327546296296298,0.5220883744982856,51.6,138.254,120.10999999999997,138.140850576,58,0,-0.02403411244971851,-0.06223227297400242,0.06223227297400242,0.02403411244971851,1.4,2.1,2.3,14.65297790753776,9.899433608912398,2.6057064134131336,-2.1496211964489915,2.689311741874746,-2.0718170484770053,5.097585671268664,0.341748120416488,2.5239040346934525,2.1062692149746534,148.11730005192325,7.3533711511285205,7.3533711511285205,7.3533711511285205,4.66633777220611,4.66633777220611,4.66633777220611,4.714440022287215,4.714440022287215,4.080127812318474,4.080127812318474,3.0559015898965067,3.0559015898965067,0.0,340.7270446836161,6.694214876033058,1.7777777777777777,0.6272,64.01206775034055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,42.431173476658984,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16870860788096,12.841643245852019,6.4208216229260096,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.8327546296296298,3.108657407407407,0.0,4.574583333333333,7.234004629629629,0.0,1.0,10,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,1,2,0,2,0,3,1.1900826446280992,2,3.0786000000000016,43.77600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.226407785336357,5.226407785336357,0.6183446712018141,0.6183446712018141,0.6954819162316214,9.533333333333333,208.25699999999995,192.12899999999996,208.109944372,82,0,0.20277410388585929,-0.4927044595382673,0.4927044595382673,0.20277410388585929,1.0666666666666667,1.6,1.9333333333333333,16.529902997285173,10.112551454100693,2.115451202328745,-2.1286305904086635,2.3771956817948525,-1.9614247778595186,5.535802430659453,0.32365441537301054,2.276532587087962,3.2165655957960935,319.7156228228465,11.259148545064338,9.371009241333562,9.371009241333562,7.261080115123763,4.661867816987636,4.661867816987636,3.0263874927020735,3.0263874927020735,2.1045539913905276,2.1045539913905276,1.4199054980823105,1.4199054980823105,-1.6400000000000001,2470.0378569904387,11.434850299401196,5.29268066852131,2.4310411193469696,90.272088462213,14.210588861400147,0.0,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,24.117007251546227,0.0,21.3293926238326,14.210588861400147,0.0,0.0,0.0,0.0,6.4208216229260096,21.3293926238326,30.351141419052595,0.0,17.248535499851716,14.210588861400147,0.0,17.248535499851716,0.0,21.3293926238326,6.4208216229260096,0.0,5.563451491696996,24.7876899273556,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,17.248535499851716,11.984273114623004,0.0,21.3293926238326,18.208754243757102,6.578935683598497,14.210588861400147,15.6683699452003,0.0,0.0,0.0,1.0828703703703706,1.9677891156462588,3.839351851851852,2.6085355253212397,3.696659974174855,4.803089884101789,0.3333333333333333,15,0,3,0,0,0,0,1,0,1,0,0,3,0,3,0,5,0,0,0,0,0,4.034734075138388,1,2.4409,59.99900000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.52619425547997,10.52619425547997,0.4233564814814814,-0.4233564814814814,0.6694749175341462,44.125,222.37199999999999,196.16399999999996,222.198365452,92,0,0.06532968413721162,-0.38987048558783993,0.38987048558783993,0.06532968413721162,1.375,2.0625,2.6875,16.283676810983135,9.58347092557304,2.4551126301143227,-2.4907062336400503,2.490395999411622,-2.4761718970756363,5.131690381604435,-0.08066166751181218,2.1563121826829454,2.273075405700146,287.8100768023834,11.922285251880869,11.162392066194279,11.162392066194279,7.415520785076279,6.812594300766464,6.812594300766464,6.539257290189248,6.539257290189248,4.924569389672302,4.924569389672302,3.865688613007632,3.865688613007632,-0.3,3391.879063360273,12.164699343827316,4.177266877621159,2.06648617306811,99.94140904233534,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.496599036284397,63.20238507573086,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,23.671624184645573,58.979286101450214,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,23.671624184645573,53.37823529046652,11.64912463690315,0.0,0.0,0.0,20.23,5.601050810983688,5.106527394840706,0.0,0.0,11.835812092322787,18.256633715248796,24.835569398847294,0.0,0.0,33.770968905596376,0.0,0.0,0.0,0.0,10.52619425547997,1.108680555555556,2.639884259259259,0.0,7.011239606953893,8.964001322751322,0.0,0.8666666666666667,16,1,1,2,0,2,0,0,0,0,4,0,1,1,1,0,1,1,0,1,0,4,3.175949727824356,2,3.7759000000000027,68.15680000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.317813619025818,10.317813619025818,0.3452690972222221,-0.6537623136299875,0.3736756428280772,10.789473684210526,270.4569999999999,236.18499999999995,270.255880328,114,0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.631578947368421,0.9473684210526315,1.263157894736842,16.36513123905123,10.041266414352641,1.9644677464248064,-2.0233574967206227,2.126827820339995,-1.9294699959866002,5.660161065744535,-0.13665297211773564,2.3862588912203004,2.931237274494918,189.7010862108803,14.183951986987843,12.962063603762038,12.962063603762038,9.270055610029663,8.48839111476173,8.48839111476173,5.73993262093591,5.73993262093591,3.744195557380866,3.744195557380866,2.470769373415917,2.470769373415917,-0.53,13787.803873470895,18.470000000000002,15.527240984544935,17.46999999999999,119.53408071041511,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,90.39441829772878,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,103.2360615435808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,103.2360615435808,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,77.04985947511214,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.317813619025818,8.504698235993065,0.0,-0.6537623136299875,0.0,18.73236823379557,2.2655488914822013,0.0,0.9411764705882353,19,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,15,0,0,0,0,0,15.094112683397105,0,5.9424000000000055,82.56480000000008,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
5.388444822373394,5.388444822373394,0.19404360355253214,0.19404360355253214,0.7314183369737344,12.375,222.23999999999995,208.12799999999996,222.089208928,86,0,0.231232766511683,-0.49269624285808317,0.49269624285808317,0.231232766511683,1.3125,2.0625,2.6875,16.705912199303786,10.09057322256102,2.257914536046232,-2.1211802638608726,2.490281153272081,-1.953192397367931,5.636952279538994,0.16834178558889162,2.7683968755466175,2.575034626719236,411.9700542795412,11.543605595440512,9.409014043794349,9.409014043794349,7.812391710140019,4.957743671755704,4.957743671755704,3.3287730160134843,3.3287730160134843,2.4280405982937086,2.4280405982937086,1.7478009515567599,1.7478009515567599,-1.84,7053.875238892781,10.670299983987857,4.346019918453693,1.5597933560850372,94.37980253819066,18.947451815200196,0.0,11.49902366656781,18.291965972667636,0.0,0.0,0.0,0.0,0.0,6.578935683598497,6.076020106833881,12.487188691387619,5.563451491696996,14.219595082555067,18.947451815200196,0.0,0.0,0.0,0.0,6.4208216229260096,21.012537388654895,24.284774350590986,0.0,22.99804733313562,18.947451815200196,0.0,22.99804733313562,0.0,21.012537388654895,6.4208216229260096,0.0,5.563451491696996,18.721322858893988,0.0,0.0,0.0,36.92,0.0,0.0,0.0,6.792942306099827,29.41886895606163,5.563451491696996,0.0,20.295615189388947,6.06636706846161,6.578935683598497,18.947451815200196,21.312094434996222,0.0,0.0,0.0,0.970925925925926,2.5594557823129254,1.882962962962963,2.495702947845805,3.906023006424792,3.2061682728647014,0.3333333333333333,16,0,4,0,1,1,0,1,0,1,0,0,4,0,4,1,4,0,0,0,0,0,2.898333516642959,2,2.1609999999999996,59.570000000000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.25964378116965,10.25964378116965,0.3442636423405654,-0.6565517139080728,0.48835050387044815,10.5625,228.37599999999995,200.15199999999996,228.208930136,96,0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.75,1.125,1.5,16.3651274784796,10.053798917054369,1.9605980424044949,-2.0112185061810606,2.111725393470945,-1.9293940308272761,5.660153252387828,-0.13665229556006636,2.2532859652215627,2.904707557588277,154.8143311431168,12.0626316434282,10.840743260202395,10.840743260202395,7.770055610029663,6.988391114761732,6.988391114761732,4.679272449156088,4.679272449156088,2.994195557380866,2.994195557380866,1.9404392875260068,1.9404392875260068,-0.53,3073.4820565622113,15.47,12.539108500345543,13.47,100.43925436722527,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,71.13195342895074,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,83.97359667480276,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,12.841643245852019,57.787394606334104,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.25964378116965,8.456981275502441,0.0,-0.6565517139080728,0.0,14.35944574453843,2.247147579364217,0.0,0.9285714285714286,16,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0,12,0,0,0,0,0,12.123750531271599,0,4.772100000000004,68.71380000000006,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
10.349150039043689,10.349150039043689,0.34966177983539093,-0.6491710895904446,0.45349829716419204,21.526315789473685,268.44099999999986,236.18499999999995,268.240230264,112,0,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.8947368421052632,1.4210526315789473,2.0,16.365132711220028,10.044561863938156,2.3441944284073646,-2.0163586924228265,2.452864585078392,-1.931340638382427,5.660169734931985,-0.13665284050965748,3.116969453071078,1.7797273755158312,237.41656394290854,13.924438962994,12.702550579768195,12.702550579768195,9.236382105218448,8.454717609950517,8.454717609950517,6.305377508326374,6.305377508326374,4.463061065370773,4.463061065370773,3.063793037038782,3.063793037038782,-0.53,27248.546958747364,16.52414185165133,10.280542065498397,9.070045036357746,118.52824955688587,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,71.13195342895074,24.677455338174806,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.835812092322787,90.39441829772878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,11.835812092322787,90.39441829772878,0.0,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,24.677455338174806,64.20821622926012,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.349150039043689,8.530856612954105,0.0,1.4522295054654533,0.0,16.226898792115485,2.2741983837546007,0.0,0.9411764705882353,19,1,2,1,0,1,0,0,0,0,2,0,1,1,2,0,13,1,0,1,0,2,8.940901863271792,1,5.408200000000004,80.31080000000007,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
4.354057067271353,4.354057067271353,0.6549768518518518,0.6549768518518518,0.5168607465220088,51.93333333333333,204.3569999999999,180.16499999999996,204.187800768,84,0,-0.017196169486362153,-0.09957048043221822,0.09957048043221822,0.017196169486362153,1.2,1.9333333333333333,2.6666666666666665,14.681500245040185,9.796382837567132,2.6366197219805714,-2.250195519913859,2.7001115811484353,-2.184505029171091,5.195085832979417,0.2799527110248635,2.552314275137108,1.9302418196236966,299.1601712439863,10.792528739883947,10.422285251880869,10.422285251880869,7.031710636090997,6.708560658885536,6.708560658885536,6.889044620327996,6.889044620327996,5.909349866575488,5.909349866575488,4.933010366863249,4.933010366863249,-0.26,3550.2691567157176,9.930246785113246,2.898095384632979,1.1991325751253301,94.14134413661012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.923251812739636,60.68780719190778,0.0,0.0,0.0,0.0,0.0,0.0,35.00452070020374,46.454498090775914,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.00452070020374,46.454498090775914,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,29.589530230806965,25.683286491704038,5.573104530069267,0.0,27.35014728267037,0.0,0.0,0.0,0.0,0.0,2.245115740740741,4.874953703703703,0.0,5.631273148148148,11.83199074074074,0.0,0.8666666666666667,15,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,3,0,5,1.9185868250802116,3,4.270900000000004,64.51300000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.33771022297808,4.33771022297808,0.5400231481481481,0.5400231481481481,0.5125130456348208,51.93333333333333,204.35699999999997,180.16499999999996,204.187800768,84,0,-0.014620721145981699,-0.09955997579194995,0.09955997579194995,0.014620721145981699,1.2666666666666666,2.0,2.7333333333333334,14.677018011191334,9.668210716700683,2.6326185575587435,-2.376804151222729,2.7165647120290295,-2.2992294094224457,5.227082919054706,0.1176655888352071,2.5739316343539334,2.079823271933865,312.0,10.844934982691242,10.474691494688164,10.474691494688164,6.982834353133837,6.659684375928376,6.659684375928376,7.000472443338879,7.000472443338879,6.3485245908512615,6.3485245908512615,5.4379395528946475,5.4379395528946475,-0.26,3557.1735186771357,9.930246785113246,2.6999272434598294,0.9898408415358744,94.1413441366101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.923251812739636,60.68780719190779,0.0,0.0,0.0,0.0,0.0,0.0,28.58369907727774,52.87531971370191,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58369907727774,52.87531971370191,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,23.16870860788096,32.10410811463005,5.573104530069267,0.0,27.35014728267037,0.0,0.0,0.0,0.0,0.0,2.8198842592592595,2.7945601851851847,0.0,7.182975718065004,11.869246504157218,0.0,0.8666666666666667,15,0,0,3,0,3,0,0,0,0,4,2,0,0,0,0,0,3,0,3,1,4,1.7873962552937759,3,4.415000000000004,64.58300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
